id,perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,application_underwriting_score,no_of_premiums_paid,premium,sourcing_channel_A,sourcing_channel_B,sourcing_channel_C,sourcing_channel_D,sourcing_channel_E,residence_area_type_Rural,residence_area_type_Urban
33683,0.008,22640,180070,0.0,0.0,0.0,99.46,9,1200,1,0,0,0,0,1,0
49158,0.286,23365,360080,1.0,0.0,0.0,99.38,12,22200,0,1,0,0,0,1,0
22455,0.65,14614,194590,0.0,0.0,0.0,99.04,11,7500,1,0,0,0,0,0,1
38718,0.455,11324,137640,0.0,0.0,0.0,98.96,7,5700,1,0,0,0,0,1,0
66762,0.614,25559,262570,0.0,0.0,0.0,98.51,12,7500,1,0,0,0,0,0,1
84313,0.042,14979,96130,0.0,0.0,0.0,99.3,16,5700,0,1,0,0,0,1,0
102320,0.008,25197,210100,0.0,0.0,1.0,99.51,14,18000,1,0,0,0,0,0,1
60889,0.172,17528,87550,0.0,0.0,0.0,98.36,9,5400,1,0,0,0,0,0,1
33073,0.216,16074,175040,2.0,0.0,0.0,98.98,15,11700,1,0,0,0,0,1,0
21337,0.033,19351,99140,0.0,0.0,0.0,98.61,17,5400,1,0,0,0,0,0,1
42999,0.146,18623,240060,0.0,0.0,0.0,98.54,7,24300,0,0,0,1,0,1,0
59590,0.268,17896,276570,0.0,0.0,0.0,99.85,6,1200,0,1,0,0,0,1,0
90195,0.023,19718,45110,1.0,0.0,0.0,96.38,16,5700,1,0,0,0,0,0,1
113419,0.001,32492,101810,0.0,0.0,0.0,99.21,15,13800,1,0,0,0,0,1,0
2527,0.566,13151,193090,0.0,0.0,0.0,99.6,7,22200,0,1,0,0,0,1,0
14438,0.147,27746,94290,0.0,0.0,0.0,99.8,7,7500,0,1,0,0,0,1,0
108380,0.978,14245,94430,1.0,0.0,1.0,98.85,7,1200,0,1,0,0,0,1,0
109140,0.407,13151,122390,0.0,0.0,0.0,98.78,8,7500,0,0,0,1,0,1,0
93773,0.035,23365,301500,0.0,0.0,0.0,99.44,8,20100,0,1,0,0,0,0,1
106092,0.087,17898,225130,0.0,0.0,0.0,99.22,8,18000,0,0,1,0,0,1,0
96977,0.446,17165,299640,3.0,0.0,0.0,98.66,16,30600,0,0,1,0,0,0,1
72588,0.033,27745,86150,0.0,0.0,0.0,99.88,7,3300,1,0,0,0,0,0,1
65796,0.361,22280,198880,0.0,0.0,0.0,98.85,13,20100,0,0,0,1,0,0,1
32387,0.029,17163,125040,0.0,0.0,0.0,99.88,10,7500,1,0,0,0,0,0,1
34765,1.0,21182,245350,2.0,2.0,0.0,99.87,3,18000,1,0,0,0,0,0,1
93677,0.003,23375,112560,0.0,0.0,0.0,99.16,22,13800,1,0,0,0,0,1,0
13196,0.392,17893,83180,1.0,0.0,0.0,98.73,9,7500,1,0,0,0,0,0,1
23237,0.585,18629,140030,1.0,0.0,0.0,99.23,13,5400,0,1,0,0,0,0,1
53641,0.03,24468,385080,0.0,0.0,0.0,99.21,6,30600,0,1,0,0,0,0,1
57817,0.292,17890,174360,0.0,0.0,0.0,99.64,15,13800,0,0,0,1,0,1,0
102666,0.009,30310,153160,0.0,0.0,0.0,99.89,9,5400,1,0,0,0,0,0,1
24879,0.442,14610,157130,0.0,0.0,0.0,98.76,8,11700,0,1,0,0,0,0,1
85887,0.218,13881,60090,0.0,0.0,0.0,96.83,10,3300,0,0,1,0,0,0,1
96429,0.092,17533,240060,0.0,0.0,0.0,99.43,8,7500,1,0,0,0,0,0,1
52873,0.161,21545,195090,0.0,0.0,0.0,99.4,6,7500,0,0,0,1,0,1,0
11052,0.205,16073,112590,1.0,0.0,0.0,98.54,10,7500,0,0,1,0,0,0,1
75043,0.228,21915,82630,0.0,0.0,0.0,99.48,12,5400,1,0,0,0,0,0,1
53353,0.0,10600,33070,0.0,0.0,0.0,95.74,7,1200,1,0,0,0,0,0,1
110470,0.062,16072,90060,0.0,0.0,0.0,99.28,10,3300,1,0,0,0,0,1,0
55317,0.0,22280,170070,0.0,0.0,0.0,99.51,7,5400,1,0,0,0,0,0,1
107115,0.284,20448,140800,0.0,0.0,0.0,98.7,15,5400,0,0,1,0,0,1,0
72706,0.257,11688,42570,0.0,0.0,0.0,99.0,9,3300,1,0,0,0,0,1,0
58673,1.0,21545,436530,0.0,0.0,0.0,99.21,5,13800,1,0,0,0,0,1,0
48902,0.877,15710,87700,0.0,0.0,0.0,98.7,6,5400,0,0,0,1,0,0,1
13006,0.174,28110,125030,0.0,0.0,0.0,99.03,15,3300,0,0,1,0,0,1,0
34099,0.0,9497,69070,0.0,0.0,0.0,99.21,9,1200,1,0,0,0,0,0,1
106673,0.003,24832,75130,0.0,0.0,0.0,99.81,10,1200,1,0,0,0,0,1,0
22894,0.032,19359,92520,0.0,0.0,0.0,98.87,9,5400,1,0,0,0,0,0,1
73074,0.94,16795,244440,0.0,0.0,0.0,98.4,14,13800,0,0,1,0,0,0,1
110493,0.372,10595,69140,0.0,0.0,0.0,98.66,11,1200,0,0,0,1,0,1,0
42539,0.549,16067,220040,1.0,0.0,0.0,99.06,12,13800,1,0,0,0,0,0,1
68736,0.995,20814,565240,0.0,0.0,0.0,99.37,11,57900,1,0,0,0,0,0,1
70946,0.009,25195,152550,0.0,0.0,0.0,94.73,36,11700,1,0,0,0,0,0,1
113605,0.023,15701,256040,0.0,0.0,0.0,99.51,8,20100,0,1,0,0,0,0,1
67657,0.148,27017,300140,0.0,0.0,0.0,99.85,5,3300,1,0,0,0,0,1,0
98469,1.0,11323,66120,0.0,0.0,0.0,99.21,2,5400,0,0,1,0,0,0,1
102645,0.133,8039,114110,0.0,0.0,0.0,99.21,3,5400,1,0,0,0,0,0,1
7366,0.0,9503,159340,0.0,0.0,0.0,99.84,5,11700,0,1,0,0,0,0,1
54848,0.042,18990,68780,0.0,0.0,0.0,99.55,7,3300,1,0,0,0,0,1,0
1657,0.357,18991,207680,0.0,0.0,0.0,98.92,8,9600,1,0,0,0,0,0,1
87308,0.062,22277,102140,2.0,0.0,0.0,98.77,17,5400,1,0,0,0,0,0,1
78680,0.983,16438,167070,2.0,1.0,2.0,99.83,3,9600,0,0,0,1,0,1,0
86698,0.063,18265,212640,0.0,0.0,0.0,99.53,5,13800,1,0,0,0,0,0,1
112431,0.004,16070,322830,0.0,0.0,0.0,99.6,11,18000,0,0,0,1,0,0,1
103895,0.966,23005,69750,0.0,0.0,0.0,99.53,9,3300,1,0,0,0,0,0,1
43079,0.042,22277,86880,0.0,0.0,0.0,99.87,6,5400,1,0,0,0,0,0,1
60857,0.399,22640,212630,0.0,0.0,0.0,98.78,15,9600,0,1,0,0,0,0,1
47755,0.814,27383,165870,0.0,0.0,0.0,98.96,11,3300,1,0,0,0,0,1,0
31825,0.674,14250,100020,0.0,0.0,0.0,99.36,7,5700,1,0,0,0,0,0,1
63128,0.004,23738,198030,0.0,0.0,0.0,99.71,11,15900,1,0,0,0,0,0,1
91753,0.106,12417,212580,0.0,0.0,0.0,97.81,9,11700,1,0,0,0,0,0,1
75637,0.504,11325,66110,0.0,0.0,0.0,98.47,9,5400,1,0,0,0,0,0,1
102749,0.035,27385,45130,0.0,0.0,0.0,99.17,10,1200,1,0,0,0,0,0,1
35243,1.0,23368,243150,0.0,0.0,0.0,99.29,8,15900,1,0,0,0,0,0,1
9266,0.934,16073,69060,3.0,1.0,0.0,99.29,8,5400,0,0,1,0,0,0,1
52547,0.093,16430,180080,0.0,0.0,0.0,99.13,7,7500,0,0,0,0,1,1,0
100409,0.239,24098,510100,0.0,0.0,0.0,99.5,15,34800,1,0,0,0,0,0,1
28999,0.139,18627,229590,0.0,0.0,0.0,99.19,21,11700,0,1,0,0,0,1,0
84892,0.0,17895,108030,0.0,0.0,0.0,99.21,5,11700,1,0,0,0,0,0,1
70809,0.167,22277,169640,0.0,0.0,0.0,99.61,14,15900,1,0,0,0,0,0,1
27731,0.439,12055,226330,0.0,0.0,0.0,99.41,16,5400,1,0,0,0,0,0,1
113816,0.574,21179,86170,2.0,4.0,0.0,98.81,8,7500,1,0,0,0,0,0,1
107893,0.019,24827,315040,0.0,0.0,0.0,99.74,20,3300,1,0,0,0,0,0,1
70405,0.086,13153,212580,0.0,0.0,0.0,99.33,5,13800,1,0,0,0,0,0,1
12751,0.021,23004,287530,0.0,0.0,0.0,98.78,12,11700,1,0,0,0,0,1,0
28681,0.616,12419,162510,0.0,0.0,0.0,98.96,6,5400,1,0,0,0,0,1,0
6669,0.618,24470,348110,2.0,0.0,0.0,98.18,12,15900,0,1,0,0,0,1,0
69224,0.16,9496,120100,0.0,0.0,0.0,99.3,15,5400,1,0,0,0,0,0,1
102081,0.236,17160,87510,0.0,0.0,0.0,96.69,9,5400,0,1,0,0,0,0,1
101551,0.011,27747,210080,0.0,0.0,0.0,99.44,19,13800,0,1,0,0,0,0,1
57707,0.031,20085,235070,0.0,0.0,0.0,98.83,12,11700,1,0,0,0,0,1,0
16694,0.472,15705,147550,0.0,0.0,0.0,99.81,11,7500,0,1,0,0,0,1,0
62355,0.434,21550,81110,0.0,0.0,0.0,98.73,8,3300,1,0,0,0,0,1,0
103232,0.182,27749,96050,0.0,0.0,0.0,98.53,7,5400,1,0,0,0,0,0,1
109524,0.1,24095,59810,0.0,0.0,0.0,99.51,8,1200,1,0,0,0,0,0,1
59779,0.477,25923,340570,0.0,0.0,0.0,99.09,13,1200,1,0,0,0,0,0,1
89043,0.927,20810,630140,1.0,0.0,0.0,99.13,18,32700,0,0,0,1,0,0,1
17502,0.034,20084,184300,0.0,0.0,0.0,98.97,8,13800,1,0,0,0,0,0,1
42044,0.302,18264,300100,0.0,0.0,0.0,99.24,14,3300,1,0,0,0,0,1,0
73688,0.012,13517,183420,0.0,0.0,0.0,99.8,9,11700,0,1,0,0,0,0,1
11578,0.027,15706,186140,0.0,0.0,0.0,99.65,7,11700,0,0,1,0,0,0,1
48412,0.293,13515,270060,0.0,0.0,0.0,99.14,8,5400,1,0,0,0,0,1,0
29189,0.43,14605,760330,0.0,0.0,0.0,97.69,20,55800,1,0,0,0,0,0,1
47748,0.054,21185,65110,0.0,0.0,0.0,99.32,6,3300,1,0,0,0,0,0,1
98676,0.123,23737,264100,0.0,0.0,0.0,98.92,16,15900,1,0,0,0,0,0,1
62601,0.668,10227,114040,0.0,0.0,0.0,99.25,7,1200,1,0,0,0,0,1,0
27507,0.0,8406,24690,0.0,0.0,0.0,99.21,4,1200,1,0,0,0,0,0,1
23065,0.301,10595,106690,0.0,0.0,0.0,99.59,7,5700,1,0,0,0,0,0,1
331,0.012,21910,299180,0.0,0.0,0.0,99.49,10,13800,0,1,0,0,0,0,1
92396,0.03,19355,375100,0.0,0.0,0.0,99.42,18,28500,1,0,0,0,0,1,0
76298,0.073,20445,318120,0.0,0.0,0.0,99.45,8,15900,0,1,0,0,0,0,1
13897,0.126,18622,330140,0.0,0.0,0.0,99.41,6,15900,1,0,0,0,0,0,1
27490,0.246,20451,105150,0.0,0.0,0.0,98.77,11,5400,1,0,0,0,0,1,0
77956,0.007,21178,115850,0.0,0.0,0.0,98.51,12,5400,0,1,0,0,0,0,1
3623,0.39,24460,310030,4.0,0.0,0.0,99.13,9,9600,0,1,0,0,0,0,1
6686,0.024,25924,231880,0.0,0.0,0.0,99.23,16,11700,1,0,0,0,0,1,0
34788,0.893,9864,42100,1.0,0.0,1.0,99.76,3,5700,1,0,0,0,0,0,1
34216,0.261,23371,153620,0.0,0.0,0.0,99.37,8,5400,0,1,0,0,0,1,0
44195,0.004,22275,288100,0.0,0.0,0.0,99.66,11,22200,0,0,1,0,0,0,1
68648,0.0,18987,150090,0.0,1.0,0.0,99.65,5,11700,1,0,0,0,0,1,0
18417,0.43,18256,165070,0.0,0.0,0.0,99.64,8,9600,1,0,0,0,0,0,1
88803,0.036,30306,173190,0.0,0.0,0.0,99.88,7,20100,1,0,0,0,0,1,0
88772,0.197,8405,52470,0.0,0.0,0.0,99.89,4,1200,1,0,0,0,0,1,0
76576,0.22,14972,69040,1.0,0.0,0.0,99.07,13,1200,1,0,0,0,0,1,0
68818,0.098,21541,65850,0.0,0.0,0.0,99.84,5,5400,1,0,0,0,0,0,1
100736,0.093,13154,173820,0.0,0.0,0.0,99.15,12,1200,1,0,0,0,0,0,1
65422,0.881,10228,180070,0.0,0.0,2.0,99.3,14,9600,1,0,0,0,0,0,1
108307,0.358,20454,66080,0.0,2.0,0.0,96.99,11,3300,0,1,0,0,0,0,1
54829,0.069,21547,543080,0.0,0.0,0.0,99.38,12,34800,0,0,1,0,0,1,0
52745,0.026,9499,120030,0.0,0.0,0.0,99.74,7,7500,1,0,0,0,0,1,0
9228,0.317,20819,281440,0.0,0.0,0.0,99.14,19,18000,0,0,0,1,0,1,0
105269,0.0,23010,480070,0.0,0.0,0.0,99.74,11,13800,1,0,0,0,0,1,0
19039,0.083,30672,212530,0.0,0.0,0.0,92.44,21,9600,1,0,0,0,0,1,0
108503,0.248,23373,126070,0.0,0.0,0.0,98.57,18,3300,0,1,0,0,0,0,1
88946,0.56,13884,150060,0.0,0.0,0.0,99.09,8,13800,0,0,0,1,0,1,0
83631,0.096,16799,144050,0.0,0.0,0.0,98.0,8,5400,1,0,0,0,0,1,0
106750,0.099,21182,168110,1.0,0.0,0.0,99.13,7,7500,1,0,0,0,0,1,0
85671,0.645,13518,192560,0.0,0.0,0.0,99.43,8,15900,1,0,0,0,0,0,1
88626,0.092,12050,300400,0.0,0.0,0.0,99.26,10,9600,0,0,0,1,0,0,1
98636,1.0,14244,48120,0.0,0.0,0.0,97.2,7,5400,0,0,0,1,0,1,0
50821,0.074,32494,185500,0.0,0.0,0.0,99.87,9,13800,0,1,0,0,0,0,1
60320,0.104,17893,216120,0.0,0.0,0.0,99.28,10,1200,0,0,1,0,0,1,0
56328,0.046,23732,69500,0.0,0.0,0.0,98.98,10,5700,1,0,0,0,0,1,0
104819,0.298,23007,1746100,1.0,0.0,0.0,99.41,17,60000,0,0,0,1,0,0,1
67377,0.16,11321,70560,0.0,0.0,0.0,99.08,7,1200,1,0,0,0,0,1,0
56291,0.187,9138,120050,0.0,0.0,0.0,99.54,6,7500,1,0,0,0,0,1,0
6700,0.738,16074,84640,0.0,0.0,0.0,99.23,6,7500,0,1,0,0,0,1,0
57007,0.124,25562,315030,0.0,0.0,0.0,98.75,20,13800,1,0,0,0,0,1,0
2549,0.0,25923,547640,0.0,0.0,0.0,99.22,24,32700,0,1,0,0,0,0,1
66317,0.0,17170,170220,0.0,0.0,0.0,97.79,8,20100,1,0,0,0,0,0,1
111904,0.021,32130,262940,0.0,0.0,0.0,99.89,8,7500,1,0,0,0,0,1,0
7822,0.601,15340,120070,1.0,0.0,0.0,99.31,8,7500,0,0,1,0,0,0,1
86617,1.0,25192,67840,1.0,0.0,0.0,99.21,4,3300,0,1,0,0,0,0,1
50684,0.156,15339,306080,1.0,0.0,0.0,99.49,12,13800,1,0,0,0,0,1,0
37443,0.895,16067,285100,3.0,0.0,0.0,99.46,18,22200,0,0,0,1,0,0,1
30631,0.235,11687,103530,0.0,0.0,0.0,99.48,7,5400,1,0,0,0,0,0,1
102650,0.072,16797,132040,0.0,0.0,0.0,99.38,15,11700,0,0,1,0,0,0,1
57843,0.054,29939,210100,1.0,0.0,0.0,99.86,9,11700,1,0,0,0,0,0,1
109806,0.0,11695,157600,0.0,0.0,0.0,99.79,7,9600,1,0,0,0,0,0,1
10109,0.048,21909,217430,0.0,0.0,0.0,98.94,12,1200,0,0,1,0,0,1,0
113442,0.265,14612,49480,0.0,0.0,0.0,98.79,6,3300,0,1,0,0,0,1,0
55740,0.285,17526,291090,0.0,0.0,0.0,99.13,11,20100,0,0,0,1,0,0,1
71525,0.22,13151,125370,0.0,0.0,0.0,99.61,7,11700,1,0,0,0,0,1,0
79432,0.0,15337,237140,0.0,0.0,0.0,98.92,20,28500,0,1,0,0,0,0,1
29622,0.127,24469,330080,0.0,2.0,0.0,99.25,18,20100,0,1,0,0,0,1,0
8886,0.219,10235,78090,0.0,0.0,0.0,98.76,9,5400,1,0,0,0,0,0,1
65893,0.042,20455,192150,0.0,0.0,0.0,99.35,11,1200,1,0,0,0,0,1,0
69838,0.009,17526,200110,0.0,0.0,0.0,99.33,7,3300,0,1,0,0,0,1,0
35724,0.011,20815,137530,0.0,0.0,0.0,99.89,7,9600,0,1,0,0,0,0,1
43853,0.027,28845,66090,0.0,0.0,0.0,99.85,7,5400,1,0,0,0,0,1,0
61064,0.14,24468,93130,0.0,0.0,0.0,99.78,7,5700,1,0,0,0,0,1,0
28844,0.378,24100,110590,0.0,0.0,0.0,99.36,15,9600,0,0,1,0,0,0,1
53990,0.009,24830,360090,0.0,0.0,0.0,99.53,13,20100,1,0,0,0,0,0,1
42450,0.896,12050,78540,0.0,0.0,0.0,98.41,12,5400,1,0,0,0,0,1,0
65350,0.014,23000,400100,0.0,0.0,0.0,99.36,13,20100,0,0,0,1,0,0,1
59029,0.153,13146,375090,1.0,0.0,0.0,94.09,30,22200,1,0,0,0,0,0,1
41574,0.361,24100,221670,0.0,0.0,0.0,99.14,11,20100,0,1,0,0,0,0,1
8944,0.0,17898,246050,0.0,0.0,0.0,99.29,11,3300,0,1,0,0,0,1,0
103499,0.055,22272,34580,0.0,0.0,0.0,97.68,10,1200,0,1,0,0,0,0,1
29560,0.062,23370,193250,0.0,0.0,0.0,99.31,15,7500,1,0,0,0,0,1,0
31392,0.076,24835,181560,0.0,0.0,0.0,99.36,17,7500,0,1,0,0,0,0,1
103935,0.267,23730,105070,1.0,0.0,0.0,98.24,11,1200,1,0,0,0,0,0,1
34390,0.034,26294,99130,0.0,0.0,0.0,98.91,9,7500,1,0,0,0,0,0,1
109974,0.837,10597,60040,0.0,0.0,0.0,99.34,9,3300,1,0,0,0,0,1,0
75820,0.076,11323,150030,0.0,0.0,0.0,99.21,5,7500,0,1,0,0,0,0,1
105195,0.02,17164,200090,0.0,0.0,0.0,99.14,7,15900,0,0,0,1,0,0,1
107443,0.052,16440,270320,0.0,0.0,0.0,99.27,14,13800,0,0,0,1,0,1,0
40278,0.025,14244,207540,0.0,0.0,0.0,98.9,6,13800,0,1,0,0,0,0,1
102342,0.199,15336,181620,0.0,0.0,0.0,99.45,10,13800,0,0,1,0,0,0,1
50704,0.045,15700,245040,0.0,0.0,0.0,99.59,14,11700,0,0,0,0,1,0,1
94159,1.0,16435,52230,0.0,0.0,0.0,99.43,4,3300,1,0,0,0,0,0,1
83198,0.699,21548,337260,2.0,0.0,0.0,99.28,19,20100,0,1,0,0,0,1,0
105602,0.0,19360,198460,0.0,0.0,0.0,99.82,9,9600,0,0,0,1,0,1,0
77367,0.042,28479,101570,0.0,0.0,0.0,99.85,7,5400,1,0,0,0,0,0,1
18778,0.231,23006,240130,0.0,0.0,0.0,99.1,7,13800,0,1,0,0,0,0,1
44583,0.586,22638,120120,0.0,0.0,1.0,98.67,13,3300,1,0,0,0,0,1,0
48717,0.29,15339,213810,0.0,0.0,0.0,99.65,7,11700,1,0,0,0,0,0,1
1229,0.777,11326,106270,0.0,0.0,0.0,98.69,8,5400,1,0,0,0,0,0,1
42143,0.224,20083,239710,0.0,0.0,0.0,99.09,12,9600,1,0,0,0,0,0,1
103687,0.0,16804,54130,0.0,0.0,0.0,97.07,8,5700,1,0,0,0,0,0,1
76917,0.016,27383,250030,0.0,0.0,0.0,99.89,10,18000,1,0,0,0,0,0,1
27262,0.402,10956,82590,0.0,0.0,0.0,99.39,9,7500,0,1,0,0,0,0,1
108940,0.027,23740,179610,0.0,0.0,0.0,99.21,17,9600,1,0,0,0,0,0,1
45544,0.071,29211,51060,0.0,0.0,0.0,99.48,10,5400,1,0,0,0,0,0,1
90404,0.123,23738,340040,0.0,0.0,0.0,99.09,12,18000,1,0,0,0,0,0,1
58911,0.434,14973,72010,0.0,0.0,0.0,99.56,6,5400,0,1,0,0,0,0,1
73245,0.957,14615,163330,1.0,0.0,0.0,98.57,14,3300,0,0,1,0,0,1,0
48924,0.724,12781,72070,1.0,1.0,3.0,96.81,15,5400,1,0,0,0,0,0,1
64165,0.356,24467,94840,1.0,0.0,0.0,96.38,11,1200,1,0,0,0,0,0,1
23313,0.039,12057,137460,0.0,0.0,0.0,99.72,6,9600,1,0,0,0,0,0,1
104784,0.041,16435,262580,0.0,0.0,0.0,99.88,5,1200,0,0,0,1,0,0,1
68458,0.001,14606,216150,0.0,0.0,0.0,98.96,18,7500,0,0,1,0,0,1,0
68901,0.0,18258,103810,0.0,0.0,0.0,99.51,4,11700,0,1,0,0,0,1,0
104392,0.886,17161,210670,0.0,0.0,0.0,99.27,9,15900,0,1,0,0,0,0,1
83824,0.04,17163,120070,0.0,0.0,0.0,99.19,7,5400,1,0,0,0,0,0,1
70605,0.007,25563,125220,0.0,0.0,0.0,99.21,4,11700,1,0,0,0,0,0,1
52268,0.749,10959,147850,3.0,0.0,2.0,99.44,9,5400,0,0,0,1,0,0,1
88381,0.429,16068,105130,0.0,0.0,0.0,98.43,10,7500,0,1,0,0,0,0,1
24634,0.9,13155,153050,0.0,0.0,0.0,99.05,13,9600,0,0,0,1,0,0,1
29527,0.663,15709,100120,2.0,0.0,0.0,97.53,14,5400,0,0,1,0,0,0,1
18632,0.081,25556,325130,0.0,0.0,0.0,99.63,16,1200,1,0,0,0,0,0,1
77737,0.201,15702,105150,0.0,0.0,0.0,98.23,9,5400,1,0,0,0,0,1,0
104767,1.0,14974,270140,0.0,0.0,0.0,99.8,3,24300,1,0,0,0,0,0,1
50245,0.07,27387,96120,0.0,0.0,0.0,99.62,10,3300,1,0,0,0,0,1,0
65515,0.074,21543,51070,0.0,0.0,0.0,98.95,13,1200,0,1,0,0,0,1,0
38245,0.441,12789,105000,0.0,0.0,0.0,99.1,13,11700,0,1,0,0,0,0,1
50258,0.222,23739,251700,0.0,0.0,0.0,98.78,18,22200,0,0,1,0,0,0,1
7117,0.029,20811,564150,0.0,0.0,0.0,99.54,13,32700,0,0,0,1,0,0,1
8414,0.076,18264,177080,0.0,0.0,0.0,99.4,7,9600,1,0,0,0,0,1,0
73848,0.0,26292,315060,0.0,0.0,0.0,99.21,9,13800,1,0,0,0,0,1,0
64983,0.048,27385,131020,0.0,0.0,0.0,99.37,19,13800,0,1,0,0,0,1,0
104287,0.263,8402,45850,0.0,0.0,0.0,99.64,4,3300,1,0,0,0,0,1,0
98880,0.0,16073,366040,0.0,0.0,0.0,99.54,10,18000,0,0,1,0,0,1,0
47528,0.063,16433,240090,0.0,0.0,0.0,98.86,10,13800,0,0,1,0,0,0,1
38147,0.383,11321,41930,0.0,0.0,0.0,98.29,9,3300,1,0,0,0,0,0,1
33139,0.05,20450,86080,0.0,0.0,0.0,99.7,9,5400,1,0,0,0,0,0,1
20390,1.0,22270,94630,0.0,0.0,0.0,99.89,3,3300,1,0,0,0,0,0,1
42963,0.054,15338,120100,0.0,0.0,0.0,99.88,6,13800,1,0,0,0,0,1,0
84159,0.021,20454,219110,0.0,0.0,0.0,99.28,13,18000,1,0,0,0,0,0,1
57969,0.1,23009,570040,0.0,0.0,0.0,99.4,15,39000,0,0,1,0,0,1,0
94342,0.998,18620,304750,1.0,1.0,2.0,98.84,8,11700,0,1,0,0,0,0,1
102929,0.261,25923,154810,0.0,0.0,0.0,98.78,25,9600,1,0,0,0,0,0,1
40554,0.743,13516,78100,0.0,0.0,0.0,98.41,8,5400,1,0,0,0,0,0,1
51594,0.109,23005,108140,0.0,0.0,0.0,99.72,13,5400,1,0,0,0,0,0,1
93994,0.288,19717,148020,0.0,0.0,0.0,99.16,10,11700,1,0,0,0,0,1,0
98610,0.407,24833,148470,0.0,0.0,0.0,98.48,14,7500,1,0,0,0,0,0,1
81100,0.389,18265,132560,2.0,1.0,0.0,99.39,16,5400,0,0,1,0,0,1,0
64115,0.673,18257,153530,0.0,0.0,0.0,98.84,17,5400,0,1,0,0,0,0,1
21309,0.382,25558,141040,1.0,0.0,0.0,98.95,16,7500,1,0,0,0,0,0,1
32889,0.011,22278,115140,0.0,0.0,0.0,99.26,12,3300,1,0,0,0,0,1,0
96751,0.018,31396,250040,0.0,0.0,0.0,99.21,8,7500,1,0,0,0,0,0,1
76458,0.563,13152,210030,0.0,0.0,0.0,99.26,13,11700,0,1,0,0,0,1,0
72533,0.064,15710,150520,1.0,0.0,0.0,99.07,20,3300,0,1,0,0,0,1,0
3389,0.053,16805,195080,1.0,0.0,0.0,99.19,21,7500,0,1,0,0,0,0,1
32123,0.0,21543,338540,0.0,0.0,0.0,99.72,9,9600,1,0,0,0,0,1,0
98062,0.14,20453,317570,0.0,0.0,0.0,99.01,9,22200,1,0,0,0,0,0,1
89580,0.0,26653,166560,1.0,0.0,0.0,99.26,15,9600,0,1,0,0,0,1,0
29832,0.409,26660,190120,0.0,0.0,0.0,98.73,13,9600,1,0,0,0,0,0,1
36984,0.024,16072,373090,0.0,0.0,0.0,99.19,7,22200,0,0,1,0,0,0,1
97913,0.059,13152,313650,0.0,0.0,0.0,99.36,6,13800,1,0,0,0,0,1,0
111795,0.033,23009,78330,0.0,0.0,0.0,97.87,12,7500,0,1,0,0,0,1,0
40666,0.0,18261,81420,0.0,0.0,0.0,99.21,3,5400,0,0,1,0,0,1,0
95638,0.272,16437,240030,1.0,0.0,0.0,98.92,10,9600,0,1,0,0,0,0,1
77540,0.004,14970,169870,1.0,0.0,0.0,99.57,6,9600,0,1,0,0,0,0,1
9953,0.0,20810,236220,0.0,0.0,0.0,98.72,15,18000,1,0,0,0,0,0,1
99873,0.777,20455,180040,0.0,0.0,0.0,99.03,7,18000,1,0,0,0,0,0,1
22890,0.019,27390,180070,0.0,0.0,0.0,99.89,5,7500,1,0,0,0,0,0,1
108223,0.903,11686,180150,0.0,0.0,0.0,99.08,17,9600,1,0,0,0,0,0,1
107034,0.069,21909,68550,0.0,0.0,0.0,99.02,10,3300,0,1,0,0,0,0,1
36718,0.424,28112,141930,0.0,0.0,0.0,99.61,7,7500,1,0,0,0,0,0,1
15913,0.811,20817,103710,2.0,0.0,1.0,97.27,31,1200,0,1,0,0,0,1,0
29341,0.869,16439,29460,0.0,0.0,0.0,95.12,10,1200,1,0,0,0,0,1,0
110492,0.093,14244,210130,2.0,0.0,0.0,99.11,18,3300,0,0,0,1,0,1,0
16471,1.0,16065,87200,1.0,1.0,1.0,99.29,5,3300,0,0,0,0,1,0,1
17831,0.078,20812,313100,0.0,0.0,0.0,98.73,14,13800,1,0,0,0,0,1,0
87915,0.275,21908,180090,0.0,0.0,0.0,99.42,8,9600,1,0,0,0,0,0,1
97248,0.088,20448,75200,0.0,0.0,0.0,99.22,7,5400,0,0,1,0,0,0,1
37129,0.028,22635,350090,0.0,0.0,0.0,99.67,10,11700,1,0,0,0,0,0,1
103449,0.501,20818,389150,0.0,0.0,0.0,98.98,20,11700,0,0,1,0,0,1,0
38588,0.766,12785,153490,0.0,2.0,0.0,99.7,6,9600,1,0,0,0,0,0,1
48682,0.987,19722,195100,4.0,2.0,3.0,98.65,13,7500,0,0,1,0,0,1,0
73438,0.188,18256,1710120,0.0,0.0,0.0,99.82,11,13800,0,0,0,1,0,1,0
91707,0.175,10961,175060,0.0,0.0,0.0,99.89,3,7500,1,0,0,0,0,1,0
14221,0.457,21544,113220,0.0,0.0,0.0,99.75,8,3300,1,0,0,0,0,0,1
54656,0.142,15338,225130,0.0,0.0,0.0,99.12,9,13800,0,0,0,1,0,0,1
99617,0.0,20811,275100,0.0,0.0,0.0,99.28,7,24300,1,0,0,0,0,0,1
87204,0.438,18626,600070,0.0,0.0,0.0,99.09,13,9600,0,1,0,0,0,0,1
31037,1.0,14242,348150,0.0,0.0,0.0,99.27,8,20100,0,0,1,0,0,0,1
